iter	QuerySoftMax	AverageGain:top=1
1244	0.11543076	0.9966241249
1245	0.1153161114	0.9966241249
1246	0.1152309616	0.9966241249
1247	0.1151868405	0.9966241249
1248	0.1150940188	0.9966241249
1249	0.1150352957	0.9966241249
1250	0.1149513744	0.9966241249
1251	0.1147882116	0.9966241249
1252	0.114751645	0.9966241249
1253	0.1145179292	0.9966241249
1254	0.1140989572	0.9966241249
1255	0.1140672451	0.9966241249
1256	0.1137089765	0.9966241249
1257	0.1136015588	0.9966241249
1258	0.1134980475	0.9966241249
1259	0.1132909228	0.9966241249
1260	0.1131154649	0.9966241249
1261	0.11289104	0.9966241249
1262	0.1127399138	0.9966241249
1263	0.1125485305	0.9966241249
1264	0.1121352762	0.9966241249
1265	0.1120576491	0.9966241249
1266	0.1120172704	0.9966241249
1267	0.1118305333	0.9966241249
1268	0.1116571103	0.9966241249
1269	0.1115561193	0.9966241249
1270	0.1114839471	0.9966241249
1271	0.1112502472	0.9966241249
1272	0.1111713476	0.9966241249
1273	0.1111147349	0.9966241249
1274	0.1109787019	0.9966241249
1275	0.1107908043	0.9966241249
1276	0.110631385	0.9966241249
1277	0.1102888423	0.9966241249
1278	0.1101159241	0.9966241249
1279	0.1100037556	0.9966241249
1280	0.1098112467	0.9966241249
1281	0.1097340061	0.9966241249
1282	0.1096423098	0.9966241249
1283	0.1095938442	0.9966241249
1284	0.109537627	0.9966241249
1285	0.1094161851	0.9966241249
1286	0.1093044094	0.9966241249
1287	0.1091506315	0.9966241249
1288	0.1089507945	0.9966241249
1289	0.1088632302	0.9966241249
1290	0.1084899752	0.9966241249
1291	0.1081803404	0.9966241249
1292	0.108097811	0.9966241249
1293	0.1080317925	0.9966241249
1294	0.1079489628	0.9966241249
1295	0.1075983215	0.9966241249
1296	0.107465142	0.9966241249
1297	0.1072197588	0.9966241249
1298	0.107144973	0.9966241249
1299	0.1069980891	0.9966241249
1300	0.1069041457	0.9966241249
1301	0.1068627306	0.9966241249
1302	0.1064757487	0.9966241249
1303	0.1063951562	0.9966241249
1304	0.105924457	0.9966241249
1305	0.1058835293	0.9966241249
1306	0.105798105	0.9966241249
1307	0.1057329145	0.9966241249
1308	0.1056391207	0.9966241249
1309	0.105352061	0.9979680985
1310	0.1052419325	0.9979680985
1311	0.1051296382	0.9979680985
1312	0.1049514411	0.9979680985
1313	0.104892157	0.9979680985
1314	0.1048557406	0.9979680985
1315	0.1047180435	0.9979680985
1316	0.1043885556	0.9979680985
1317	0.1041986057	0.9979680985
1318	0.1040378931	0.9979680985
1319	0.1039515044	0.9979680985
1320	0.1038736632	0.9979680985
1321	0.1038261264	0.9979680985
1322	0.1037536916	0.9979680985
1323	0.1034966758	0.9979680985
1324	0.1031224464	0.9979680985
1325	0.1030764223	0.9979680985
1326	0.1027615797	0.9979680985
1327	0.1027428889	0.9979680985
1328	0.1026458555	0.9979680985
1329	0.1025102337	0.9979680985
1330	0.1023560254	0.9979680985
1331	0.102189727	0.9979680985
1332	0.1019874049	0.9979680985
1333	0.1017551145	0.9979680985
1334	0.1015032449	0.9979680985
1335	0.1012406209	0.9979680985
1336	0.1008382351	0.9979680985
1337	0.1008100316	0.9979680985
1338	0.1007061117	0.9979680985
1339	0.1004307791	0.9979680985
1340	0.1004128784	0.9979680985
1341	0.1002130379	0.9979680985
1342	0.100040826	0.9979680985
1343	0.0999793827	0.9979680985
1344	0.0998992369	0.9979680985
1345	0.09983048366	0.9979680985
1346	0.09940345187	0.9979680985
1347	0.09920157166	0.9979680985
1348	0.09896361542	0.9979680985
1349	0.09892584195	0.9979680985
1350	0.09868488575	0.9979680985
1351	0.09845388093	0.9979680985
1352	0.0983691147	0.9979680985
1353	0.0983191678	0.9979680985
1354	0.09821862191	0.9979680985
1355	0.0981502503	0.9979680985
1356	0.0979393413	0.9979680985
1357	0.09758253422	0.9979680985
1358	0.09749628618	0.9979680985
1359	0.09714287719	0.9979680985
1360	0.09708223414	0.9979680985
1361	0.09695415893	0.9979680985
1362	0.09660576062	0.9979680985
1363	0.09655221245	0.9979680985
1364	0.09624651318	0.9979680985
1365	0.09609900753	0.9979680985
1366	0.09599647169	0.9979680985
1367	0.09551304396	0.9979680985
1368	0.09546410252	0.9979680985
1369	0.09533147195	0.9979680985
1370	0.09507995089	0.9979680985
1371	0.09505092237	0.9979680985
1372	0.09486458554	0.9979680985
1373	0.09483832097	0.9979680985
1374	0.0947930553	0.9979680985
1375	0.09425476479	0.9979680985
1376	0.09400310824	0.9979680985
1377	0.09397319032	0.9979680985
1378	0.09375358918	0.9979680985
1379	0.0936324753	0.9979680985
1380	0.0935106616	0.9979680985
1381	0.0931746735	0.9979680985
1382	0.09304738531	0.9979680985
1383	0.09294223108	0.9979680985
1384	0.09287029644	0.9979680985
1385	0.09274382377	0.9979680985
1386	0.09270212472	0.9979680985
1387	0.09263386658	0.9979680985
1388	0.09250948934	0.9979680985
1389	0.09247148725	0.9979680985
1390	0.09235668561	0.9979680985
1391	0.09214117585	0.9979680985
1392	0.09210048407	0.9979680985
1393	0.09202327066	0.9979680985
1394	0.09190646204	0.9979680985
1395	0.09185076219	0.9979680985
1396	0.09176854909	0.9979680985
1397	0.09172321443	0.9979680985
1398	0.09122278251	0.9979680985
1399	0.09073333702	0.9979680985
1400	0.09040648913	0.9979680985
1401	0.09027919048	0.9979680985
1402	0.09007321914	0.9979680985
1403	0.08980838849	0.9979680985
1404	0.08946898661	0.9979680985
1405	0.08914516365	0.9979680985
1406	0.0891032715	0.9979680985
1407	0.08905124851	0.9979680985
1408	0.0889831197	0.9979680985
1409	0.08893755652	0.9979680985
1410	0.08862137061	0.9979680985
1411	0.08828821596	0.9979680985
1412	0.08822931871	0.9979680985
1413	0.08791639226	0.9979680985
1414	0.08761106721	0.9979680985
1415	0.08728431119	0.9979680985
1416	0.08717870377	0.9979680985
1417	0.08708211073	0.9979680985
1418	0.08704329738	0.9979680985
1419	0.08695524512	0.9979680985
1420	0.08684276186	0.9979680985
1421	0.08663992341	0.9979680985
1422	0.08651855829	0.9979680985
1423	0.086471607	0.9979680985
1424	0.08630239006	0.9979680985
1425	0.08626449067	0.9979680985
1426	0.08615772458	0.9979680985
1427	0.08606272149	0.9979680985
1428	0.08602129855	0.9979680985
1429	0.08597160636	0.9979680985
1430	0.08587919214	0.9979680985
1431	0.08575462818	0.9979680985
1432	0.08567190078	0.9979680985
1433	0.08552260141	0.9979680985
1434	0.08515984162	0.9979680985
1435	0.08502422419	0.9979680985
1436	0.08494412341	0.9979680985
1437	0.08483483033	0.9979680985
1438	0.08463033502	0.9979680985
1439	0.08433236748	0.9979680985
1440	0.08429368334	0.9979680985
1441	0.08399918785	0.9979680985
1442	0.08386999575	0.9979680985
1443	0.08385318677	0.9979680985
1444	0.08370855011	0.9979680985
1445	0.08352040716	0.9979680985
1446	0.08341781489	0.9979680985
1447	0.08333652054	0.9979680985
1448	0.08311473649	0.9979680985
1449	0.08298625314	0.9979680985
1450	0.08291467131	0.9979680985
1451	0.08285970055	0.9979680985
1452	0.08267272619	0.9979680985
1453	0.08224636147	0.9979680985
1454	0.08221459373	0.9979680985
1455	0.08202440793	0.9979680985
1456	0.08173611523	0.9979680985
1457	0.08161819904	0.9979680985
1458	0.0813372541	0.9979680985
1459	0.08116628092	0.9979680985
1460	0.08105931387	0.9979680985
1461	0.08091336813	0.9979680985
1462	0.08083484783	0.9979680985
1463	0.08071631671	0.9979680985
1464	0.0806362651	0.9979680985
1465	0.08056498915	0.9979680985
1466	0.0804558057	0.9979680985
1467	0.08039542114	0.9979680985
1468	0.08035996168	0.9979680985
1469	0.08032095059	0.9979680985
1470	0.08028982531	0.9979680985
1471	0.0802332013	0.9979680985
1472	0.08018124512	0.9979680985
1473	0.07990651894	0.9979680985
1474	0.07986892655	0.9979680985
1475	0.07961380933	0.9979680985
1476	0.07949860564	0.9979680985
1477	0.07937824646	0.9979680985
1478	0.07928293871	0.9979680985
1479	0.07919596081	0.9979680985
1480	0.07882733926	0.9979680985
1481	0.07874305069	0.9979680985
1482	0.07851010698	0.9979680985
1483	0.07847102666	0.9979680985
1484	0.07829396664	0.9979680985
1485	0.07803281349	0.9979680985
1486	0.07788650857	0.9979680985
1487	0.07784586206	0.9979680985
1488	0.07759040552	0.9979680985
1489	0.07745007162	0.9979680985
1490	0.07719597862	1
1491	0.07695741215	1
1492	0.07656602725	1
1493	0.07645556453	1
1494	0.07630579152	1
1495	0.0760614899	1
1496	0.075990691	1
1497	0.07594744225	1
1498	0.07572353131	1
1499	0.07548641647	1
1500	0.07537255303	1
1501	0.075333753	1
1502	0.0750243717	1
1503	0.0749049257	1
1504	0.07487780123	1
1505	0.07484015101	1
1506	0.07477990529	1
1507	0.07467785121	1
1508	0.07455736186	1
1509	0.07433920366	1
1510	0.07430577169	1
1511	0.07421764293	1
1512	0.07409773685	1
1513	0.07405896666	1
1514	0.07396256526	1
1515	0.07391008217	1
1516	0.07388592765	1
1517	0.07379276777	1
1518	0.0737026395	1
1519	0.07365278278	1
1520	0.07339179793	1
1521	0.07329578375	1
1522	0.07324323075	1
1523	0.07315707998	1
1524	0.07293565899	1
1525	0.07283862402	1
1526	0.07278959216	1
1527	0.07272491206	1
1528	0.07257071225	1
1529	0.07245566224	1
1530	0.07223936929	1
1531	0.07221192631	1
1532	0.07216746068	1
1533	0.0720467498	1
1534	0.07189928296	1
1535	0.07174342342	1
1536	0.07170304188	1
1537	0.07166197961	1
1538	0.07160761384	1
1539	0.07158559783	1
1540	0.07149085333	1
1541	0.07129466093	1
1542	0.07109986973	1
1543	0.07102356603	1
1544	0.07098435061	1
1545	0.07095668877	1
1546	0.07085346807	1
1547	0.07078549748	1
1548	0.07070560755	1
1549	0.07050528756	1
1550	0.07038722557	1
1551	0.07031208876	1
1552	0.07023694047	1
1553	0.07016016405	1
1554	0.07008652504	1
1555	0.07005801082	1
1556	0.0700336437	1
1557	0.06999158425	1
1558	0.06980163281	1
1559	0.06974064982	1
1560	0.06967589438	1
1561	0.06963922296	1
1562	0.06956417893	1
1563	0.06950499475	1
1564	0.06942531914	1
1565	0.06923806581	1
1566	0.06910754199	1
1567	0.06901377019	1
1568	0.06882993161	1
1569	0.0687895197	1
1570	0.06871590881	1
1571	0.0686778224	1
1572	0.06860510366	1
1573	0.06832548857	1
1574	0.06824443505	1
1575	0.06821930447	1
1576	0.06795253566	1
1577	0.0678354736	1
1578	0.0677523751	1
1579	0.06769208359	1
1580	0.06750663526	1
1581	0.06734803213	1
1582	0.06725302148	1
1583	0.06716448625	1
1584	0.06707674993	1
1585	0.06699003105	1
1586	0.06696267735	1
1587	0.06691765256	1
1588	0.06682856504	1
1589	0.06674640372	1
1590	0.0665848909	1
1591	0.06650059656	1
1592	0.06629093369	1
1593	0.06612371221	1
1594	0.06605193464	1
1595	0.06603560397	1
1596	0.06588434338	1
1597	0.06585418039	1
1598	0.0658314871	1
1599	0.06578780836	1
1600	0.06567460924	1
1601	0.06563231581	1
1602	0.06553932547	1
1603	0.06542883881	1
1604	0.06540162033	1
1605	0.06533211022	1
1606	0.06529070871	1
1607	0.06525236278	1
1608	0.06514085447	1
1609	0.06511830244	1
1610	0.06497410911	1
1611	0.06495860328	1
1612	0.06480511795	1
1613	0.06476184999	1
1614	0.06471342202	1
1615	0.06463644915	1
1616	0.0644899925	1
1617	0.06435293547	1
1618	0.06429066078	1
1619	0.06421707309	1
1620	0.06417376005	1
1621	0.06410258797	1
1622	0.06405005176	1
1623	0.06386937972	1
1624	0.06362429425	1
1625	0.06347823118	1
1626	0.06341215739	1
1627	0.06335411416	1
1628	0.06333326932	1
1629	0.06326195204	1
1630	0.06321660423	1
1631	0.06306272637	1
1632	0.06299698866	1
1633	0.06297068987	1
1634	0.06294680723	1
1635	0.06286258527	1
1636	0.06278064553	1
1637	0.06271748096	1
1638	0.06269003532	1
1639	0.06262613307	1
1640	0.06238454078	1
1641	0.06228176268	1
1642	0.06222024286	1
1643	0.06215667879	1
1644	0.06206499582	1
1645	0.06195748577	1
1646	0.06190968188	1
1647	0.06176896925	1
1648	0.06161726693	1
1649	0.06155522702	1
1650	0.06147748547	1
1651	0.06128519522	1
1652	0.06109157509	1
1653	0.06106665167	1
1654	0.06103460836	1
1655	0.06090205129	1
1656	0.06085462498	1
1657	0.06074819997	1
1658	0.06073835379	1
1659	0.06067259983	1
1660	0.06063301691	1
1661	0.06058437924	1
1662	0.06045640618	1
1663	0.06042462241	1
1664	0.06037788769	1
1665	0.06029409167	1
1666	0.06025188169	1
1667	0.06013741583	1
1668	0.06011721502	1
1669	0.06004766732	1
1670	0.05986618676	1
1671	0.05969553059	1
1672	0.0596709032	1
1673	0.05959067103	1
1674	0.05947108136	1
1675	0.05944614697	1
1676	0.05934998951	1
1677	0.05913668126	1
1678	0.05906616468	1
1679	0.05900455668	1
1680	0.05895979371	1
1681	0.05892179831	1
1682	0.05885659345	1
1683	0.05878584896	1
1684	0.05862383154	1
1685	0.05857996116	1
1686	0.05855357074	1
1687	0.05851124404	1
1688	0.0583647366	1
1689	0.05833708349	1
1690	0.05817461269	1
1691	0.05811328469	1
1692	0.05803966276	1
1693	0.05791920426	1
1694	0.05777072022	1
1695	0.0577113132	1
1696	0.0576711289	1
1697	0.05764460955	1
1698	0.05759436019	1
1699	0.05755450748	1
1700	0.05738546807	1
1701	0.05735879406	1
1702	0.0572902438	1
1703	0.05725851553	1
1704	0.05724290896	1
1705	0.05721524089	1
1706	0.05720259446	1
1707	0.05716067328	1
1708	0.05710214294	1
1709	0.05705466663	1
1710	0.05695353359	1
1711	0.05691651	1
1712	0.05687964487	1
1713	0.05676202685	1
1714	0.05670752927	1
1715	0.056616192	1
1716	0.05642843216	1
1717	0.05635494532	1
1718	0.05627006418	1
1719	0.05617428489	1
1720	0.05605682094	1
1721	0.05600706917	1
1722	0.05598067446	1
1723	0.05594083002	1
1724	0.05590235024	1
1725	0.0557817419	1
1726	0.05569705317	1
1727	0.05565237779	1
1728	0.05559123766	1
1729	0.05556591021	1
1730	0.05554143479	1
1731	0.0555016991	1
1732	0.05543802076	1
1733	0.05533203673	1
1734	0.05530512652	1
1735	0.0551399669	1
1736	0.05503582669	1
1737	0.05497774268	1
1738	0.05494225567	1
1739	0.05491890827	1
1740	0.0548647865	1
1741	0.05475813948	1
1742	0.05473604229	1
1743	0.05470634784	1
1744	0.05464281943	1
1745	0.05460905864	1
1746	0.05458501617	1
1747	0.05451711049	1
1748	0.05444425029	1
1749	0.05434986699	1
1750	0.05430124613	1
1751	0.05425936458	1
1752	0.05422292638	1
1753	0.05415641374	1
1754	0.0540314272	1
1755	0.05398439219	1
1756	0.05394999271	1
1757	0.05378038109	1
1758	0.05370308599	1
1759	0.05366227133	1
1760	0.05360437738	1
1761	0.05354788225	1
1762	0.05342670406	1
1763	0.05337247531	1
1764	0.05325304581	1
1765	0.05318276146	1
1766	0.05316335341	1
1767	0.0531463392	1
1768	0.05300494435	1
1769	0.05296437974	1
1770	0.05289732015	1
1771	0.05289108302	1
1772	0.05283641215	1
1773	0.05270342681	1
1774	0.05260272618	1
1775	0.05254876669	1
1776	0.05249146686	1
1777	0.05233764482	1
1778	0.05230369009	1
1779	0.05216360484	1
1780	0.05204794959	1
1781	0.05200048281	1
1782	0.0518825234	1
1783	0.05183843572	1
1784	0.05173980965	1
1785	0.0516838553	1
1786	0.05160602441	1
1787	0.05155583194	1
1788	0.05153497795	1
1789	0.05146350963	1
1790	0.0514337209	1
1791	0.05117469185	1
1792	0.05107088968	1
1793	0.05104136989	1
1794	0.05102903557	1
1795	0.05100525284	1
1796	0.05097147455	1
1797	0.05091287511	1
1798	0.0508411485	1
1799	0.05079173085	1
1800	0.0507266836	1
1801	0.05051598599	1
1802	0.05048039136	1
1803	0.05042829789	1
1804	0.05040731994	1
1805	0.05037637963	1
1806	0.05035685447	1
1807	0.05032585823	1
1808	0.05026304123	1
1809	0.05023027336	1
1810	0.05016240262	1
1811	0.05014434607	1
1812	0.05009498134	1
1813	0.05003765689	1
1814	0.05001319267	1
1815	0.04992024426	1
1816	0.04988112042	1
1817	0.04966604585	1
1818	0.04959627122	1
1819	0.0495810678	1
1820	0.04956727582	1
1821	0.04947401432	1
1822	0.04934083002	1
1823	0.04928420028	1
1824	0.04921681616	1
1825	0.0490078924	1
1826	0.04895743807	1
1827	0.04887552442	1
1828	0.04864752439	1
1829	0.04861233601	1
1830	0.04856745497	1
1831	0.04853917286	1
1832	0.04847425462	1
1833	0.04844313628	1
1834	0.04836212577	1
1835	0.04832513926	1
1836	0.04827250439	1
1837	0.04819916788	1
1838	0.0481726006	1
1839	0.04815569432	1
1840	0.04797275696	1
1841	0.0479550173	1
1842	0.04792225639	1
1843	0.04789790574	1
1844	0.04769717623	1
1845	0.04762515398	1
1846	0.0476056623	1
1847	0.04757347786	1
1848	0.04746225607	1
1849	0.04742488718	1
1850	0.04741721911	1
1851	0.04739852435	1
1852	0.04735414968	1
1853	0.04728543601	1
1854	0.04721622922	1
1855	0.04716968216	1
1856	0.0471207977	1
1857	0.04710249456	1
1858	0.0470795938	1
1859	0.04699302888	1
1860	0.04695763131	1
1861	0.04694627852	1
1862	0.04687497584	1
1863	0.04682674886	1
1864	0.04677993789	1
1865	0.04674344138	1
1866	0.04663371347	1
1867	0.04661583621	1
1868	0.04648883533	1
1869	0.04645405528	1
1870	0.04635721165	1
1871	0.04632886162	1
1872	0.04631708378	1
1873	0.04627560569	1
1874	0.04623548124	1
1875	0.0461932701	1
1876	0.04616033241	1
1877	0.0460681982	1
1878	0.04603755238	1
1879	0.04601419526	1
1880	0.04596996785	1
1881	0.04594995794	1
1882	0.04589638342	1
1883	0.04587946715	1
1884	0.04584974688	1
1885	0.04580430237	1
1886	0.04578343747	1
1887	0.04571505888	1
1888	0.04569891074	1
1889	0.04567537087	1
1890	0.0456112039	1
1891	0.04558598744	1
1892	0.04557080632	1
1893	0.04550798225	1
1894	0.04549123915	1
1895	0.04545335426	1
1896	0.04538419666	1
1897	0.04536784004	1
1898	0.04533140355	1
1899	0.04523399334	1
1900	0.04510563768	1
1901	0.04505613392	1
1902	0.04501268822	1
1903	0.04495926146	1
1904	0.04491641566	1
1905	0.04485481429	1
1906	0.04479257644	1
1907	0.04476357275	1
1908	0.04473918269	1
1909	0.04472189178	1
1910	0.04461115381	1
1911	0.04458201909	1
1912	0.04454336101	1
1913	0.04446632396	1
1914	0.04444126607	1
1915	0.0444129357	1
1916	0.04438499227	1
1917	0.04436239293	1
1918	0.04428124978	1
1919	0.04422526443	1
1920	0.04410089688	1
1921	0.04407417774	1
1922	0.04405231336	1
1923	0.04402491398	1
1924	0.04400161816	1
1925	0.04394201928	1
1926	0.04393766057	1
1927	0.04389775648	1
1928	0.04380474725	1
1929	0.04374198849	1
1930	0.04363327276	1
1931	0.04361317094	1
1932	0.04359519883	1
1933	0.04348947107	1
1934	0.04348358359	1
1935	0.04346036887	1
1936	0.04342195817	1
1937	0.04341163794	1
1938	0.04338113506	1
1939	0.0433622674	1
1940	0.04331369273	1
1941	0.04327456227	1
1942	0.04322354169	1
1943	0.04313193762	1
1944	0.04312270823	1
1945	0.04310118038	1
1946	0.04308973454	1
1947	0.04294171056	1
1948	0.04291796915	1
1949	0.04288278417	1
1950	0.0428119453	1
1951	0.04278588772	1
1952	0.04277516982	1
1953	0.04275025347	1
1954	0.04268657559	1
1955	0.04264549276	1
1956	0.04261386164	1
1957	0.04254153429	1
1958	0.04251800211	1
1959	0.04246733046	1
1960	0.04244417324	1
1961	0.04237220966	1
1962	0.04231709031	1
1963	0.04226998635	1
1964	0.04224311758	1
1965	0.04223496967	1
1966	0.042222595	1
1967	0.04219031698	1
1968	0.04218469133	1
1969	0.04216658832	1
1970	0.04213837694	1
1971	0.04205949347	1
1972	0.04202208926	1
1973	0.04200722855	1
1974	0.04197785887	1
1975	0.04194215541	1
1976	0.04192447185	1
1977	0.04186787697	1
1978	0.04184526557	1
1979	0.04175070716	1
1980	0.0417234787	1
1981	0.04169043476	1
1982	0.04166533813	1
1983	0.04164222511	1
1984	0.04159237241	1
1985	0.04151714933	1
1986	0.04145758425	1
1987	0.04143299397	1
1988	0.04140259565	1
1989	0.04139251126	1
1990	0.04127676227	1
1991	0.04125154415	1
1992	0.04120690928	1
1993	0.04119245777	1
1994	0.04114823457	1
1995	0.04113254662	1
1996	0.0411118764	1
1997	0.04110277258	1
1998	0.0409655912	1
1999	0.04093270446	1
